Cadastro Nacional de Unidades de Conservação (CNUC),Bioma,Categoria da UC,Unidade de Conservação (UC),Número da Estação Amostral,Nome da Estação Amostral,Esforço de amostragem (metros percorridos por dia),data da amostragem (dd/mm/aaaa),Ano,Estação do ano,Horário de início  (hh:mm),Horário de término (hh:mm),"Condição climática (ensolarado, nublado, chuvoso)",Nome dos coletores de dados,Número do animal no guia,Classe,Ordem,Família,Gênero,Espécie identificada em campo pelos coletores,"Clasificação taxonômica identificada em campo pelos coletores (E - espécie, G - gênero, F - família, O - ordem)",Espécies validadas pelo ICMBio,Clasificação taxonômica validada pelo ICMBio,Horário do avistamento,N° de animais,Contagem Total ou Parcial?,Distância perpendicular  (m) do animal em relação a trilha,Trecho do transecto onde o animal foi avistado,Teve problema durante a amostragem?,Observações
136,Amazônia,Parque Nacional,Parna da Amazônia,2,Uruá,NA,23/06/2018,2018,Chuvosa,06:51:00,10:20:00,nublado,Cambará e Rogério,25,Aves,Tinamiformes,Tinamidae,Crypturellus,Crypturellus sp.,G,Crypturellus sp.,G,09:10:00,1,total,2,3300,Não,NA
136,Amazônia,Parque Nacional,Parna da Amazônia,2,Uruá,NA,23/06/2018,2018,Chuvosa,06:51:00,10:20:00,nublado,Cambará e Rogério,139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta sp.,G,09:45:00,1,total,0,4050,Não,NA
136,Amazônia,Parque Nacional,Parna da Amazônia,2,Uruá,5000,24/06/2018,2018,Chuvosa,06:58:00,11:00:00,ensolarado,Aldair e Demétrio,41,Aves,Tinamiformes,Tinamidae,NA,NA,F,Tinamidae,F,07:22:00,2,total,0,650,Não,NA
136,Amazônia,Parque Nacional,Parna da Amazônia,2,Uruá,NA,24/06/2018,2018,Chuvosa,06:58:00,11:00:00,ensolarado,Aldair e Demétrio,139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta sp.,G,07:32:00,1,total,0,850,Não,NA
136,Amazônia,Parque Nacional,Parna da Amazônia,2,Uruá,NA,24/06/2018,2018,Chuvosa,06:58:00,11:00:00,ensolarado,Aldair e Demétrio,175,Mammalia,Primates,Callitrichidae,Mico,Mico humeralifer,E,Mico humeralifer,E,08:18:00,2,total,2,1150,Não,NA
136,Amazônia,Parque Nacional,Parna da Amazônia,2,Uruá,NA,24/06/2018,2018,Chuvosa,06:58:00,11:00:00,ensolarado,Aldair e Demétrio,164,Mammalia,Rodentia,Sciuridae,Sciurillus,Sciurillus pusillus,E,Sciurillus pusillus,E,08:25:00,1,total,3,1200,Não,NA
136,Amazônia,Parque Nacional,Parna da Amazônia,2,Uruá,NA,24/06/2018,2018,Chuvosa,06:58:00,11:00:00,ensolarado,Aldair e Demétrio,224,Mammalia,Primates,Cebidae,Sapajus,Sapajus apella,E,Sapajus apella,E,09:27:00,3,total,1,3450,Não,NA
136,Amazônia,Parque Nacional,Parna da Amazônia,2,Uruá,NA,24/06/2018,2018,Chuvosa,06:58:00,11:00:00,ensolarado,Aldair e Demétrio,166,Mammalia,Rodentia,Sciuridae,Urosciurus,Urosciurus spadiceus,E,Urosciurus spadiceus,E,10:20:00,4,total,2,4450,Não,NA
136,Amazônia,Parque Nacional,Parna da Amazônia,3,Capelinha,5000,06/11/2017,2017,Seca,06:45:00,11:05:00,ensolarado,Josiclaudio e Gerson,224,Mammalia,Primates,Cebidae,Sapajus,Sapajus apella,E,Sapajus apella,E,07:00:00,5,total,"1,7",150,Não,NA
136,Amazônia,Parque Nacional,Parna da Amazônia,3,Capelinha,NA,06/11/2017,2017,Seca,06:45:00,11:05:00,ensolarado,Josiclaudio e Gerson,139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta sp.,G,07:16:00,1,total,"18,5",300,Não,NA
136,Amazônia,Parque Nacional,Parna da Amazônia,3,Capelinha,NA,06/11/2017,2017,Seca,06:45:00,11:05:00,ensolarado,Josiclaudio e Gerson,255,Mammalia,Primates,Pitheciidae,Chiropotes,Chiropotes albinasus,E,Chiropotes albinasus,E,08:10:00,1,total,"27,8",1100,Não,NA
136,Amazônia,Parque Nacional,Parna da Amazônia,3,Capelinha,NA,06/11/2017,2017,Seca,06:45:00,11:05:00,ensolarado,Josiclaudio e Gerson,124,Mammalia,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,E,Cuniculus paca,E,08:27:00,1,total,"8,5",1250,Não,NA
136,Amazônia,Parque Nacional,Parna da Amazônia,3,Capelinha,NA,06/11/2017,2017,Seca,06:45:00,11:05:00,ensolarado,Josiclaudio e Gerson,139,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta leporina,E,Dasyprocta sp.,G,08:40:00,1,total,"3,1",1550,Não,NA
136,Amazônia,Parque Nacional,Parna da Amazônia,3,Capelinha,NA,06/11/2017,2017,Seca,06:45:00,11:05:00,ensolarado,Josiclaudio e Gerson,9,Aves,Galliformes,Cracidae,Ortalis,Ortalis motmot,E,Ortalis guttata,E,10:45:00,1,total,"15,6",4700,Não,NA
